date_dt,time,temperature,skycover,humidity,precipitation,solar_radiation,latitude,longitude,date_txt
3/7/13,,36,1,75,     Tr,109.9,40.78,-73.97,
3/7/13,,37,1,72,     Tr,151.7,40.78,-73.97,
3/7/13,,37,1,72,     Tr,122.5,40.78,-73.97,
3/7/13,,38,1,70,     Tr,137.4,40.78,-73.97,
3/7/13,,37,1,75,0,104.9,40.78,-73.97,
3/7/13,,36,1,85,0.01,56.9,40.78,-73.97,
3/7/13,,35,1,88,0.02,12.1,40.78,-73.97,
3/7/13,,34,1,92,0.04,1.4,40.78,-73.97,
3/7/13,,34,1,92,0.02,0,40.78,-73.97,
3/7/13,,34,1,88,0.01,0,40.78,-73.97,
3/7/13,,34,1,88,0.02,0,40.78,-73.97,
3/7/13,,33,1,92,0.03,0,40.78,-73.97,
3/7/13,,33,1,92,0.02,0,40.78,-73.97,
3/8/13,,33,1,92,0.02,0,40.78,-73.97,
,,,,,,,,,
3/8/13,,33,1,88,0.01,0,40.78,-73.97,
3/8/13,,33,1,88,0.01,0,40.78,-73.97,
3/8/13,,32,1,92,0.01,0,40.78,-73.97,
3/8/13,,32,1,92,0.01,0,40.78,-73.97,
3/8/13,,32,1,92,0.02,0,40.78,-73.97,
3/8/13,,32,1,92,0.03,0,40.78,-73.97,
3/8/13,,31,1,96,0.05,0.7,40.78,-73.97,
3/8/13,,31,1,96,0.05,11.4,40.78,-73.97,
3/8/13,,32,1,92,0.09,128,40.78,-73.97,
3/8/13,,32,1,92,0.1,199.1,40.78,-73.97,
3/8/13,,32,1,92,0.07,56.6,40.78,-73.97,
3/8/13,,34,1,86,0.04,87.4,40.78,-73.97,
3/8/13,,33,1,92,0.04,158.6,40.78,-73.97,
3/8/13,,34,1,92,0.01,79.1,40.78,-73.97,
3/8/13,,36,1,85,0,114.2,40.78,-73.97,
3/8/13,,37,1,78,0,139.5,40.78,-73.97,
3/8/13,,39,1,67,0,57.4,40.78,-73.97,
3/8/13,,41,1,60,0,3.8,40.78,-73.97,
3/8/13,,41,1,60,0,0,40.78,-73.97,
3/8/13,,41,0.8,60,0,0,40.78,-73.97,
3/8/13,,42,1,55,0,0,40.78,-73.97,
3/8/13,,41,1,57,0,0,40.78,-73.97,
3/8/13,,41,0.8,53,0,0,40.78,-73.97,
3/9/13,,40,0,55,0,0,40.78,-73.97,
3/9/13,,39,0,55,0,0,40.78,-73.97,
3/9/13,,37,0,59,0,0,40.78,-73.97,
3/9/13,,37,0,59,0,0,40.78,-73.97,
3/9/13,,37,0,56,0,0,40.78,-73.97,
3/9/13,,36,0,59,0,0,40.78,-73.97,
3/9/13,,36,0,56,0,0,40.78,-73.97,
3/9/13,,36,0,56,0,8,40.78,-73.97,
3/9/13,,37,0,54,0,120,40.78,-73.97,
3/9/13,,41,0,48,0,296.9,40.78,-73.97,
3/9/13,,42,0,44,0,458.2,40.78,-73.97,
3/9/13,,46,0,38,0,577,40.78,-73.97,
3/9/13,,49,0,36,0,640,40.78,-73.97,
3/9/13,,52,0,29,0,640.9,40.78,-73.97,
3/9/13,,54,0,27,0,579.6,40.78,-73.97,
3/9/13,,55,0,23,0,462.1,40.78,-73.97,
3/9/13,,55,0,24,0,301.8,40.78,-73.97,
3/9/13,,54,0,24,0,124.7,40.78,-73.97,
3/9/13,,51,0,23,0,9.3,40.78,-73.97,
3/9/13,,50,0,22,0,0,40.78,-73.97,
3/9/13,,49,0,23,0,0,40.78,-73.97,
3/9/13,,48,0,26,0,0,40.78,-73.97,
3/9/13,,47,0,27,0,0,40.78,-73.97,
3/9/13,,44,0,43,0,0,40.78,-73.97,
3/10/13,,41,0,62,0,0,40.78,-73.97,
3/10/13,,39,0,70,0,0,40.78,-73.97,
3/10/13,,40,0,73,0,0,40.78,-73.97,
3/10/13,,38,0,76,0,0,40.78,-73.97,
3/10/13,,38,0,70,0,0,40.78,-73.97,
3/10/13,,37,0,67,0,0,40.78,-73.97,
3/10/13,,36,0,75,0,0,40.78,-73.97,
3/10/13,,36,0,79,0,9,40.78,-73.97,
3/10/13,,39,0,70,0,122.9,40.78,-73.97,
3/10/13,,39,0,72,0,298.5,40.78,-73.97,
3/10/13,,42,0.2,67,0,489.4,40.78,-73.97,
3/10/13,,45,0,60,0,575.9,40.78,-73.97,
3/10/13,,46,0,58,0,638.1,40.78,-73.97,
3/10/13,,47,0,58,0,638.7,40.78,-73.97,
3/10/13,,46,0,60,0,577.7,40.78,-73.97,
3/10/13,,44,0,62,0,461,40.78,-73.97,
3/10/13,,43,0,65,0,301.9,40.78,-73.97,
3/10/13,,41,0,70,0,126.2,40.78,-73.97,
3/10/13,,39,0,76,0,9.9,40.78,-73.97,
3/10/13,,39,0,76,0,0,40.78,-73.97,
3/10/13,,38,0.2,79,0,0,40.78,-73.97,
3/10/13,,39,0,79,0,0,40.78,-73.97,
3/10/13,,39,0.5,79,0,0,40.78,-73.97,
3/10/13,,39,0.8,79,0,0,40.78,-73.97,
3/11/13,,39,0.5,82,0,0,40.78,-73.97,
3/11/13,,40,1,79,0,0,40.78,-73.97,
3/11/13,,40,1,83,0,0,40.78,-73.97,
3/11/13,,41,1,82,0,0,40.78,-73.97,
3/11/13,,42,1,79,0,0,40.78,-73.97,
3/11/13,,42,1,82,0,0,40.78,-73.97,
3/11/13,,43,1,82,0,0,40.78,-73.97,
3/11/13,,43,1,82,0,1.9,40.78,-73.97,
3/11/13,,43,1,82,0,21.9,40.78,-73.97,
3/11/13,,45,1,80,0,56.8,40.78,-73.97,
3/11/13,,47,1,76,0,86.7,40.78,-73.97,
3/11/13,,48,1,77,0,108.7,40.78,-73.97,
3/11/13,,50,0.5,71,0,597.5,40.78,-73.97,
3/11/13,,52,0.5,66,0,597.8,40.78,-73.97,
3/11/13,,52,0.5,66,0,540.7,40.78,-73.97,
3/11/13,,52,0.5,71,0,431.9,40.78,-73.97,
3/11/13,,50,1,77,0,57.1,40.78,-73.97,
3/11/13,,50,1,77,0,24.1,40.78,-73.97,
3/11/13,,49,1,80,0,2,40.78,-73.97,
3/11/13,,49,1,83,0,0,40.78,-73.97,
3/11/13,,49,1,86,0,0,40.78,-73.97,
3/11/13,,48,0.8,89,0,0,40.78,-73.97,
3/11/13,,49,1,86,0,0,40.78,-73.97,
3/11/13,,49,1,90,0,0,40.78,-73.97,
3/12/13,,50,0.8,86,0,0,40.78,-73.97,
3/12/13,,50,1,86,0,0,40.78,-73.97,
3/12/13,,49,0.5,86,0,0,40.78,-73.97,
3/12/13,,50,0.5,83,0,0,40.78,-73.97,
3/12/13,,50,1,83,0,0,40.78,-73.97,
3/12/13,,49,1,90,0.02,0,40.78,-73.97,
3/12/13,,48,1,89,0.02,0,40.78,-73.97,
3/12/13,,49,1,90,0.04,5.6,40.78,-73.97,
3/12/13,,50,1,89,0.02,64.9,40.78,-73.97,
3/12/13,,50,1,89,0.02,87.9,40.78,-73.97,
3/12/13,,50,1,93,0.05,127.5,40.78,-73.97,
3/12/13,,50,1,93,0.11,109.2,40.78,-73.97,
3/12/13,,51,1,92,0.06,120.7,40.78,-73.97,
3/12/13,,51,1,92,0.09,120.7,40.78,-73.97,
3/12/13,,   -, -,  -,0,98.3,40.78,-73.97,
3/12/13,,52,1,93,0.14,87.4,40.78,-73.97,
3/12/13,,53,1,93,0.09,57.6,40.78,-73.97,
3/12/13,,55,1,93,0.01,24.6,40.78,-73.97,
3/12/13,,57,1,87,     Tr,2.2,40.78,-73.97,
3/12/13,,53,1,74,     Tr,0,40.78,-73.97,
3/12/13,,50,1,68,0,0,40.78,-73.97,
3/12/13,,47,0.8,71,0,0,40.78,-73.97,
3/12/13,,46,0,65,0,0,40.78,-73.97,
3/12/13,,44,0,70,0,0,40.78,-73.97,
3/13/13,,43,0,73,0,0,40.78,-73.97,
3/13/13,,42,0,73,0,0,40.78,-73.97,
3/13/13,,42,0,70,0,0,40.78,-73.97,
3/13/13,,41,0,70,0,0,40.78,-73.97,
3/13/13,,41,0,70,0,0,40.78,-73.97,
3/13/13,,40,0,67,0,0,40.78,-73.97,
3/13/13,,40,0,65,0,0,40.78,-73.97,
3/13/13,,40,0,65,0,13.2,40.78,-73.97,
3/13/13,,41,0,62,0,138.8,40.78,-73.97,
3/13/13,,   -, -,  -,0,286.4,40.78,-73.97,
3/13/13,,44,0.5,53,0,426.3,40.78,-73.97,
3/13/13,,46,0.2,45,0,634.8,40.78,-73.97,
3/13/13,,47,0.8,44,0,350.5,40.78,-73.97,
3/13/13,,49,0.5,36,0,605.7,40.78,-73.97,
3/13/13,,50,0.5,34,0,548.3,40.78,-73.97,
3/13/13,,50,0.5,32,0,439.5,40.78,-73.97,
3/13/13,,49,0.2,31,0,336.5,40.78,-73.97,
3/13/13,,48,1,34,0,67.2,40.78,-73.97,
3/13/13,,45,0.5,43,0,11.8,40.78,-73.97,
3/13/13,,43,0,47,0,0,40.78,-73.97,
3/13/13,,43,0.8,47,0,0,40.78,-73.97,
3/13/13,,41,0,55,0,0,40.78,-73.97,
3/13/13,,41,0.8,55,0,0,40.78,-73.97,
3/13/13,,39,0.2,50,0,0,40.78,-73.97,
3/14/13,,38,1,57,0,0,40.78,-73.97,
3/14/13,,37,1,59,0,0,40.78,-73.97,
3/14/13,,35,1,52,0,0,40.78,-73.97,
3/14/13,,35,1,47,0,0,40.78,-73.97,
3/14/13,,32,0.5,43,0,0,40.78,-73.97,
3/14/13,,31,0.2,43,0,0,40.78,-73.97,
3/14/13,,31,0.8,43,0,0,40.78,-73.97,
3/14/13,,31,1,41,0,7.6,40.78,-73.97,
3/14/13,,30,1,41,0,73.4,40.78,-73.97,
3/14/13,,29,1,37,0,164.8,40.78,-73.97,
3/14/13,,31,1,39,0,246.4,40.78,-73.97,
3/14/13,,31,1,43,0,305.9,40.78,-73.97,
3/14/13,,33,1,39,0,337,40.78,-73.97,
3/14/13,,35,0.8,36,0,517.8,40.78,-73.97,
3/14/13,,36,0,35,0,610.1,40.78,-73.97,
3/14/13,,39,0.2,30,0,521.3,40.78,-73.97,
3/14/13,,40,0.5,25,0,300.4,40.78,-73.97,
3/14/13,,40,0,24,0,143.9,40.78,-73.97,
3/14/13,,39,0,24,0,14.3,40.78,-73.97,
3/14/13,,38,0,25,0,0,40.78,-73.97,
3/14/13,,36,0,25,0,0,40.78,-73.97,
3/14/13,,35,0,26,0,0,40.78,-73.97,
3/14/13,,34,0,29,0,0,40.78,-73.97,
3/14/13,,34,0,32,0,0,40.78,-73.97,
3/15/13,,33,0,36,0,0,40.78,-73.97,
3/15/13,,32,0,39,0,0,40.78,-73.97,
3/15/13,,31,0,41,0,0,40.78,-73.97,
3/15/13,,31,0,43,0,0,40.78,-73.97,
3/15/13,,31,0,43,0,0,40.78,-73.97,
3/15/13,,30,0,44,0,0,40.78,-73.97,
3/15/13,,30,0,48,0,0,40.78,-73.97,
3/15/13,,30,0,47,0,16.8,40.78,-73.97,
3/15/13,,31,0,41,0,150.8,40.78,-73.97,
3/15/13,,33,0.2,43,0,354.1,40.78,-73.97,
3/15/13,,33,1,41,0,242.1,40.78,-73.97,
3/15/13,,37,0,38,0,613.3,40.78,-73.97,
3/15/13,,40,1,39,0,228.4,40.78,-73.97,
3/15/13,,40,1,41,0,337.1,40.78,-73.97,
3/15/13,,41,1,41,0,211.4,40.78,-73.97,
3/15/13,,43,1,43,0,245.7,40.78,-73.97,
3/15/13,,44,1,41,0,164.2,40.78,-73.97,
3/15/13,,45,1,42,0,73.1,40.78,-73.97,
3/15/13,,46,1,42,0,7.6,40.78,-73.97,
3/15/13,,47,1,40,0,0,40.78,-73.97,
3/15/13,,47,1,48,0,0,40.78,-73.97,
3/15/13,,46,1,47,0,0,40.78,-73.97,
3/15/13,,43,1,55,0,0,40.78,-73.97,
3/15/13,,42,0.8,55,0,0,40.78,-73.97,
3/16/13,,41,0.2,53,0,0,40.78,-73.97,
3/16/13,,40,0,50,0,0,40.78,-73.97,
3/16/13,,39,0,46,0,0,40.78,-73.97,
3/16/13,,38,0,50,0,0,40.78,-73.97,
3/16/13,,37,0,52,0,0,40.78,-73.97,
3/16/13,,36,0,50,0,0,40.78,-73.97,
3/16/13,,36,0,48,0,0,40.78,-73.97,
3/16/13,,36,0,48,0,18.4,40.78,-73.97,
3/16/13,,36,1,46,0,75.6,40.78,-73.97,
3/16/13,,36,1,46,0,168.1,40.78,-73.97,
3/16/13,,37,1,50,0,248.7,40.78,-73.97,
3/16/13,,37,1,52,0,210.5,40.78,-73.97,
3/16/13,,36,1,59,0,160.1,40.78,-73.97,
3/16/13,,34,1,79,0.01,224.9,40.78,-73.97,
3/16/13,,33,1,88,0.04,47.7,40.78,-73.97,
3/16/13,,33,1,88,0.03,93,40.78,-73.97,
3/16/13,,33,1,92,0.02,34.4,40.78,-73.97,
3/16/13,,33,1,88,0.01,20.2,40.78,-73.97,
3/16/13,,33,1,88,     Tr,3.1,40.78,-73.97,
3/16/13,,33,1,88,0.01,0,40.78,-73.97,
3/16/13,,33,1,88,0,0,40.78,-73.97,
3/16/13,,33,1,81,0,0,40.78,-73.97,
3/16/13,,33,1,81,0,0,40.78,-73.97,
3/16/13,,33,1,81,0,0,40.78,-73.97,
3/17/13,,33,1,81,0,0,40.78,-73.97,
3/17/13,,33,0,81,0,0,40.78,-73.97,
3/17/13,,33,0,75,0,0,40.78,-73.97,
3/17/13,,32,0,75,0,0,40.78,-73.97,
3/17/13,,31,0,69,0,0,40.78,-73.97,
3/17/13,,31,0,66,0,0,40.78,-73.97,
3/17/13,,30,0,63,0,0,40.78,-73.97,
3/17/13,,29,0,56,0,20.6,40.78,-73.97,
3/17/13,,29,0,53,0,161.4,40.78,-73.97,
3/17/13,,31,0,51,0,345.2,40.78,-73.97,
3/17/13,,32,0,47,0,507.6,40.78,-73.97,
3/17/13,,33,0,45,0,625.5,40.78,-73.97,
3/17/13,,34,0,43,0,686.6,40.78,-73.97,
3/17/13,,34,0,45,0,685,40.78,-73.97,
3/17/13,,35,0,41,0,621,40.78,-73.97,
3/17/13,,37,0,40,0,500.6,40.78,-73.97,
3/17/13,,37,0,37,0,336.7,40.78,-73.97,
3/17/13,,37,0,35,0,153.1,40.78,-73.97,
3/17/13,,36,0,37,0,17.5,40.78,-73.97,
3/17/13,,36,0,37,0,0,40.78,-73.97,
3/17/13,,36,0,37,0,0,40.78,-73.97,
3/17/13,,35,0,38,0,0,40.78,-73.97,
3/17/13,,35,0,33,0,0,40.78,-73.97,
3/17/13,,34,0,35,0,0,40.78,-73.97,
3/18/13,,32,0,36,0,0,40.78,-73.97,
3/18/13,,31,0,36,0,0,40.78,-73.97,
3/18/13,,30,0,37,0,0,40.78,-73.97,
3/18/13,,29,0,35,0,0,40.78,-73.97,
3/18/13,,28,0,37,0,0,40.78,-73.97,
3/18/13,,28,0,39,0,0,40.78,-73.97,
3/18/13,,28,0,44,0,0,40.78,-73.97,
3/18/13,,29,0,49,0,22.7,40.78,-73.97,
3/18/13,,31,0,49,0,166.3,40.78,-73.97,
3/18/13,,32,0,49,0,350.2,40.78,-73.97,
3/18/13,,34,0,45,0,512.4,40.78,-73.97,
3/18/13,,34,0.8,47,0,479.6,40.78,-73.97,
3/18/13,,35,0.8,49,0,320,40.78,-73.97,
3/18/13,,35,1,49,0,236,40.78,-73.97,
3/18/13,,34,1,51,0,295.5,40.78,-73.97,
3/18/13,,34,1,54,0,179.4,40.78,-73.97,
3/18/13,,32,1,69,0.01,82.9,40.78,-73.97,
3/18/13,,   -, -,  -,0,40.6,40.78,-73.97,
3/18/13,,   -, -,  -,0,4.9,40.78,-73.97,
3/18/13,,31,1,96,0.09,0,40.78,-73.97,
3/18/13,,31,1,96,0.12,0,40.78,-73.97,
3/18/13,,31,1,92,0.12,0,40.78,-73.97,
3/18/13,,32,1,96,0.11,0,40.78,-73.97,
3/18/13,,33,1,92,0.07,0,40.78,-73.97,
3/19/13,,33,1,92,0.04,0,40.78,-73.97,
3/19/13,,34,1,92,0.05,0,40.78,-73.97,
3/19/13,,34,1,92,0.07,0,40.78,-73.97,
3/19/13,,35,1,88,0.04,0,40.78,-73.97,
3/19/13,,35,1,92,0.01,0,40.78,-73.97,
3/19/13,,35,1,92,0,0,40.78,-73.97,
3/19/13,,36,1,89,0,0,40.78,-73.97,
3/19/13,,36,1,89,0,4.6,40.78,-73.97,
3/19/13,,36,1,89,0,31.9,40.78,-73.97,
3/19/13,,36,1,92,     Tr,66.3,40.78,-73.97,
3/19/13,,36,1,89,0.02,96.6,40.78,-73.97,
3/19/13,,   -, -,  -,0,106.7,40.78,-73.97,
3/19/13,,36,1,92,0.07,129.9,40.78,-73.97,
3/19/13,,   -, -,  -,0,116.6,40.78,-73.97,
3/19/13,,38,1,82,0,117.5,40.78,-73.97,
3/19/13,,39,1,76,0,94.9,40.78,-73.97,
3/19/13,,41,0.2,73,0,362.6,40.78,-73.97,
3/19/13,,43,0,65,0,157.3,40.78,-73.97,
3/19/13,,42,0,67,0,19.6,40.78,-73.97,
3/19/13,,43,0.8,65,0,0,40.78,-73.97,
3/19/13,,43,0.8,65,0,0,40.78,-73.97,
3/19/13,,41,0.5,65,0,0,40.78,-73.97,
3/19/13,,39,0.5,62,0,0,40.78,-73.97,
3/19/13,,38,0.5,62,0,0,40.78,-73.97,
3/20/13,,36,0,62,0,0,40.78,-73.97,
3/20/13,,36,1,59,0,0,40.78,-73.97,
3/20/13,,35,0.2,43,0,0,40.78,-73.97,
3/20/13,,34,0,49,0,0,40.78,-73.97,
3/20/13,,33,0,51,0,0,40.78,-73.97,
3/20/13,,33,0,51,0,0,40.78,-73.97,
3/20/13,,33,0.8,53,0,0,40.78,-73.97,
3/20/13,,33,0.8,51,0,21,40.78,-73.97,
3/20/13,,34,0,47,0,177.4,40.78,-73.97,
3/20/13,,36,0.5,44,0,333.7,40.78,-73.97,
3/20/13,,37,0.8,42,0,403.7,40.78,-73.97,
3/20/13,,38,0.2,40,0,683.1,40.78,-73.97,
3/20/13,,41,0.2,38,0,747.3,40.78,-73.97,
3/20/13,,42,0,36,0,700.3,40.78,-73.97,
3/20/13,,44,0,33,0,635.4,40.78,-73.97,
3/20/13,,44,1,32,0,174,40.78,-73.97,
3/20/13,,43,1,32,0,118.1,40.78,-73.97,
3/20/13,,44,0.8,32,0,105.5,40.78,-73.97,
3/20/13,,44,0.8,29,0,13.8,40.78,-73.97,
3/20/13,,43,0,30,0,0,40.78,-73.97,
3/20/13,,41,0.5,36,0,0,40.78,-73.97,
3/20/13,,41,1,38,0,0,40.78,-73.97,
3/20/13,,41,1,38,0,0,40.78,-73.97,
3/20/13,,38,1,48,0,0,40.78,-73.97,
3/21/13,,37,1,54,     Tr,0,40.78,-73.97,
3/21/13,,36,1,59,     Tr,0,40.78,-73.97,
3/21/13,,34,1,67,0,0,40.78,-73.97,
3/21/13,,32,1,78,     Tr,0,40.78,-73.97,
3/21/13,,32,1,69,0,0,40.78,-73.97,
3/21/13,,33,1,63,0,0,40.78,-73.97,
3/21/13,,32,1,51,0,0,40.78,-73.97,
3/21/13,,32,1,43,0,15,40.78,-73.97,
3/21/13,,32,1,43,0,91.6,40.78,-73.97,
3/21/13,,32,1,41,0,123.6,40.78,-73.97,
3/21/13,,34,1,41,0,265.9,40.78,-73.97,
3/21/13,,36,1,40,0,324.6,40.78,-73.97,
3/21/13,,35,1,41,0,354.6,40.78,-73.97,
3/21/13,,34,1,43,0,244.4,40.78,-73.97,
3/21/13,,36,1,40,0,221.8,40.78,-73.97,
3/21/13,,39,1,35,0,179.7,40.78,-73.97,
3/21/13,,39,1,31,0,169.3,40.78,-73.97,
3/21/13,,38,1,32,0,54.2,40.78,-73.97,
3/21/13,,37,0.8,32,0,10.2,40.78,-73.97,
3/21/13,,36,1,32,0,0,40.78,-73.97,
3/21/13,,34,0.5,36,0,0,40.78,-73.97,
3/21/13,,33,1,39,0,0,40.78,-73.97,
3/21/13,,32,1,41,0,0,40.78,-73.97,
3/21/13,,32,1,41,0,0,40.78,-73.97,
3/22/13,,31,0,43,0,0,40.78,-73.97,
3/22/13,,30,0,47,0,0,40.78,-73.97,
3/22/13,,30,1,44,0,0,40.78,-73.97,
3/22/13,,30,0.8,44,0,0,40.78,-73.97,
3/22/13,,30,1,51,0,0,40.78,-73.97,
3/22/13,,29,0.8,56,0,0,40.78,-73.97,
3/22/13,,29,0,58,0,0,40.78,-73.97,
3/22/13,,29,0.5,58,0,31.4,40.78,-73.97,
3/22/13,,31,0,56,0,188.6,40.78,-73.97,
3/22/13,,33,0,47,0,375.1,40.78,-73.97,
3/22/13,,35,0.2,43,0,571.7,40.78,-73.97,
3/22/13,,36,0.8,42,0,503.4,40.78,-73.97,
3/22/13,,37,0.8,40,0,549.4,40.78,-73.97,
3/22/13,,39,0.8,37,0,547,40.78,-73.97,
3/22/13,,39,1,37,0,322.9,40.78,-73.97,
3/22/13,,39,1,37,0,181.2,40.78,-73.97,
3/22/13,,40,1,36,0,179,40.78,-73.97,
3/22/13,,40,0.8,37,0,131.6,40.78,-73.97,
3/22/13,,39,1,39,0,12.1,40.78,-73.97,
3/22/13,,39,0,39,0,0,40.78,-73.97,
3/22/13,,39,1,41,0,0,40.78,-73.97,
3/22/13,,37,0,46,0,0,40.78,-73.97,
3/22/13,,37,0,50,0,0,40.78,-73.97,
3/22/13,,36,0.5,54,0,0,40.78,-73.97,
3/23/13,,35,0.8,56,0,0,40.78,-73.97,
3/23/13,,35,0.2,56,0,0,40.78,-73.97,
3/23/13,,36,1,46,0,0,40.78,-73.97,
3/23/13,,35,0,45,0,0,40.78,-73.97,
3/23/13,,35,0,45,0,0,40.78,-73.97,
3/23/13,,34,0.2,49,0,0,40.78,-73.97,
3/23/13,,33,0,53,0,0,40.78,-73.97,
3/23/13,,34,0,51,0,35.2,40.78,-73.97,
3/23/13,,36,0,48,0,193.5,40.78,-73.97,
3/23/13,,37,0,46,0,380.1,40.78,-73.97,
3/23/13,,39,0,44,0,542.3,40.78,-73.97,
3/23/13,,41,0.5,39,0,606.4,40.78,-73.97,
3/23/13,,42,1,36,0,359.3,40.78,-73.97,
3/23/13,,43,1,35,0,357.6,40.78,-73.97,
3/23/13,,43,0.8,33,0,499.3,40.78,-73.97,
3/23/13,,45,0.8,31,0,405.3,40.78,-73.97,
3/23/13,,43,0.2,35,0,384.1,40.78,-73.97,
3/23/13,,43,0.5,33,0,160.3,40.78,-73.97,
3/23/13,,43,1,32,0,12.8,40.78,-73.97,
3/23/13,,41,0,36,0,0,40.78,-73.97,
3/23/13,,40,0,37,0,0,40.78,-73.97,
3/23/13,,39,0,39,0,0,40.78,-73.97,
3/23/13,,38,0.2,40,0,0,40.78,-73.97,
3/23/13,,37,0,44,0,0,40.78,-73.97,
3/24/13,,36,0,46,0,0,40.78,-73.97,
3/24/13,,35,0,47,0,0,40.78,-73.97,
3/24/13,,35,0,47,0,0,40.78,-73.97,
3/24/13,,34,0,49,0,0,40.78,-73.97,
3/24/13,,34,0,49,0,0,40.78,-73.97,
3/24/13,,34,0,49,0,0,40.78,-73.97,
3/24/13,,33,0,51,0,0,40.78,-73.97,
3/24/13,,33,0,53,0,37.9,40.78,-73.97,
3/24/13,,35,0,52,0,198.2,40.78,-73.97,
3/24/13,,37,0,46,0,384.6,40.78,-73.97,
3/24/13,,39,0,42,0,546.3,40.78,-73.97,
3/24/13,,42,0,37,0,662.5,40.78,-73.97,
3/24/13,,45,0,35,0,721.4,40.78,-73.97,
3/24/13,,45,0,35,0,717.7,40.78,-73.97,
3/24/13,,   -, -,  -,0,651.8,40.78,-73.97,
3/24/13,,47,0,34,0,529.7,40.78,-73.97,
3/24/13,,45,0,35,0,363.9,40.78,-73.97,
3/24/13,,45,0,36,0,177,40.78,-73.97,
3/24/13,,44,0,40,0,27,40.78,-73.97,
3/24/13,,41,0,53,0,0,40.78,-73.97,
3/24/13,,40,0,53,0,0,40.78,-73.97,
3/24/13,,40,0,53,0,0,40.78,-73.97,
3/24/13,,40,0,53,0,0,40.78,-73.97,
3/24/13,,40,0,57,0,0,40.78,-73.97,
3/25/13,,40,0,55,0,0,40.78,-73.97,
3/25/13,,39,0,57,0,0,40.78,-73.97,
3/25/13,,39,0,52,0,0,40.78,-73.97,
3/25/13,,39,0.5,55,0,0,40.78,-73.97,
3/25/13,,38,1,62,0,0,40.78,-73.97,
3/25/13,,38,1,67,0,0,40.78,-73.97,
3/25/13,,37,1,70,0,0,40.78,-73.97,
3/25/13,,38,1,62,0,20.2,40.78,-73.97,
3/25/13,,38,1,59,0,69.7,40.78,-73.97,
3/25/13,,39,1,55,0,193.3,40.78,-73.97,
3/25/13,,39,1,57,0,133.2,40.78,-73.97,
3/25/13,,38,1,67,0,235.4,40.78,-73.97,
3/25/13,,40,1,59,0,222.3,40.78,-73.97,
3/25/13,,37,1,75,     Tr,167.6,40.78,-73.97,
3/25/13,,36,1,89,0.02,118.1,40.78,-73.97,
3/25/13,,37,1,89,0.02,99.9,40.78,-73.97,
3/25/13,,37,1,85,0.02,39.5,40.78,-73.97,
3/25/13,,36,1,89,0.04,18.6,40.78,-73.97,
3/25/13,,37,1,89,0.02,4.7,40.78,-73.97,
3/25/13,,37,1,89,0.02,0,40.78,-73.97,
3/25/13,,37,1,89,0.02,0,40.78,-73.97,
3/25/13,,38,1,79,0.01,0,40.78,-73.97,
3/25/13,,   -, -,  -,0,0,40.78,-73.97,
3/25/13,,39,0.8,64,0,0,40.78,-73.97,
3/26/13,,38,0.2,73,0,0,40.78,-73.97,
3/26/13,,38,0.8,73,0,0,40.78,-73.97,
3/26/13,,37,0,72,0,0,40.78,-73.97,
3/26/13,,38,1,67,0,0,40.78,-73.97,
3/26/13,,38,1,64,0,0,40.78,-73.97,
3/26/13,,38,1,67,0,0,40.78,-73.97,
3/26/13,,38,1,64,0,0,40.78,-73.97,
3/26/13,,39,1,64,0,21.3,40.78,-73.97,
3/26/13,,40,1,59,0,101.5,40.78,-73.97,
3/26/13,,42,1,55,0,192.5,40.78,-73.97,
3/26/13,,45,0.8,51,0,357.4,40.78,-73.97,
3/26/13,,47,0.5,44,0,616.2,40.78,-73.97,
3/26/13,,51,0.5,35,0,640.9,40.78,-73.97,
3/26/13,,50,0.8,33,0,556.3,40.78,-73.97,
3/26/13,,49,1,34,0,222.3,40.78,-73.97,
3/26/13,,49,1,36,0,181,40.78,-73.97,
3/26/13,,51,1,35,0,72.5,40.78,-73.97,
3/26/13,,48,1,39,0,61.7,40.78,-73.97,
3/26/13,,47,0.8,40,0,11,40.78,-73.97,
3/26/13,,45,0.2,45,0,0,40.78,-73.97,
3/26/13,,46,0,42,0,0,40.78,-73.97,
3/26/13,,44,0,45,0,0,40.78,-73.97,
3/26/13,,43,0,47,0,0,40.78,-73.97,
3/26/13,,42,0,49,0,0,40.78,-73.97,
3/27/13,,41,0,53,0,0,40.78,-73.97,
3/27/13,,40,0,53,0,0,40.78,-73.97,
3/27/13,,39,0,52,0,0,40.78,-73.97,
3/27/13,,38,0,52,0,0,40.78,-73.97,
3/27/13,,38,0.2,50,0,0,40.78,-73.97,
3/27/13,,37,0,54,0,0,40.78,-73.97,
3/27/13,,37,0,54,0,0,40.78,-73.97,
3/27/13,,37,0,56,0,46.9,40.78,-73.97,
3/27/13,,39,0,57,0,213.4,40.78,-73.97,
3/27/13,,42,0,53,0,400.2,40.78,-73.97,
3/27/13,,45,0,47,0,561.2,40.78,-73.97,
3/27/13,,49,0,37,0,676.3,40.78,-73.97,
3/27/13,,48,0.8,31,0,467.4,40.78,-73.97,
3/27/13,,49,1,31,0,170.8,40.78,-73.97,
4/1/13,,57,0.2,55,0,746,40.78,-73.97,
3/27/13,,50,0.8,30,0,391.1,40.78,-73.97,
3/27/13,,51,0.8,27,0,333,40.78,-73.97,
